Source,Target
231896292,24166696
24174877,24168132
24168132,24174884
24168132,24175202
24175211,24168132
24262657,24168132
24291820,24168132
47646815,24168132
24168132,71466740
71466811,24168132
24168210,24174877
24174884,24174877
24174877,24175202
24175211,24174877
24174877,24262657
24174877,47646815
24174877,71466740
24174877,71466758
24174884,24175202
126727237,24174884
24175202,24175211
24175202,24291820
24175202,47646815
71466740,24175202
126727237,24175202
24175202,348698790
24175202,348701447
901989566,24175202
1680259260,24175202
24175211,126727237
227270058,24175211
24175211,348698847
901989566,24175211
158989710,24237209
24261148,1680259260
126727237,24291820
24345850,24346085
24345850,138515712
128314283,24345947
24345947,230266321
24345947,230597543
24346085,47977389
24346308,24346316
24346308,1317715448
1685158711,24346308
1685158711,24346316
24352929,47987731
130130740,24352929
350462476,24352929
24352929,1515990124
24357026,350849178
24429568,24374779
47830388,24374779
47994028,24374779
24374779,48289169
71898059,24374779
24374779,354987130
129776728,24378268
24378268,129833984
48099118,24381615
73562239,24381615
130130740,24381615
353834062,24381615
24429011,24428961
47941315,24428961
24429011,47675509
24429011,47941315
24429011,132121224
232190078,24429011
24508366,24429136
132121224,24429136
260077392,24429136
24429136,350849052
350849178,24429136
352252328,24429136
1584778525,24429136
24429568,47830388
24429568,48029637
24429568,48289169
71898059,24429568
354982912,24429568
1542953756,24429568
24508366,132121224
232190078,24508366
24508366,260077392
24508366,350849052
24508366,350849178
24508366,352072600
352252328,24508366
354956496,249321531
788997256,249321531
249371091,374415795
1680257605,249376043
249733442,353834062
353834062,249734515
353834062,249735336
1680259260,249749117
82805306,25022918
257434376,351053875
257434376,405237425
784634759,257434376
1657415100,257434376
1657417551,257434376
1657719952,257434376
1676846587,257434376
1678982942,257434376
350849052,260077392
260077392,350849178
260077392,352252328
1661374484,260079329
85594280,29870604
3115958,4144932
3115958,4146612
71544480,3115958
231607233,3115958
830901136,338340784
348210408,348210501
348210408,374415795
348210408,1769400270
348210408,1769400581
348210408,1978068381
348606859,348606196
348606196,348607885
348606196,348608416
1932632950,348606196
348608416,348606859
830891729,348606859
348606859,1706313046
1932632950,348606859
830891729,348607885
1706313046,348608416
348623975,359060026
348637209,353834062
348698847,348698790
1680257605,348701447
1781858447,348701447
348715502,348716744
348715502,1704192615
1790138595,348715502
1888788429,348716744
838992628,348718726
348718726,1771652313
348806060,1501691751
350849052,350849178
350849052,352072600
352252328,350849052
350849052,352254240
350849178,352252328
784634759,351053875
351053875,1676846587
351053875,1678982942
1678983025,351053875
1046491990,351098607
838975303,352056029
352056116,838975303
352059100,352059163
840801900,352059163
352059163,840814050
352252328,352072600
352252328,352254240
352254973,354982912
352254973,354983632
352623822,352617902
352617902,352624843
352630597,352617902
352617902,353831841
353945298,352617902
352623822,352624843
352623822,352632242
352623822,353945800
353946213,352623822
1581023265,352623822
352630597,352624843
352624843,353831841
353834062,352624843
353942416,352624843
353944999,352624843
352624843,1581023265
352630597,352625368
353831841,352625368
353834062,352625368
352625368,353945298
353834062,352628271
352632242,352630597
352630597,352632513
352630597,353834062
352630597,353945800
353946213,352630597
1543121763,352630597
1581023265,352630597
352630597,1581027726
352632242,353831841
352632242,353945298
353831841,353834062
353945800,353831841
824210739,353831841
353831841,1543121640
1543121763,353831841
1581023265,353831841
1581027726,353831841
1680050992,353831841
353834062,353942416
353944999,353834062
353945298,353834062
445483725,353834062
829144379,353834062
353834062,840813814
353834062,863032404
353834062,864711496
1501691751,353834062
1569420060,353834062
1580399400,353834062
1581023265,353834062
353834062,1680050992
353834062,1680360074
353834062,1680360992
1716314736,353834062
353834062,1756983906
353942416,1581023265
1581023265,353944999
353945800,353945298
353946213,353945298
353945298,1581023265
354352828,1499334061
354987130,354982912
824161299,354982912
1771067819,354982912
355162663,354987130
1542953756,354987130
359060026,830891729
359060026,838976164
359060026,938058920
359060026,1142078709
1676846587,359060026
1680050992,380690154
3855141,1803054041
1610683778,400766326
1578086108,400767552
405237425,784634759
824225311,405237425
1657417886,405237425
1657719952,405237425
1658044571,405237425
405237425,1658061639
1676846587,405237425
1678982942,405237425
405237425,1678983025
23985449,4144316
24345947,4144432
4144432,24346085
47977389,4144432
128314283,4144432
4144432,138515712
4144432,230597543
4144432,352624843
354383074,4144432
4144648,71645784
4144648,1704192615
5650420,4144900
71855072,4144900
4144932,4144908
4144908,784634759
824225311,4144908
1676846587,4144908
4144908,1694624781
4146612,4144932
4144932,824225311
132121224,4145120
24381615,4145236
73562239,4145236
128686658,4145236
4148417,4145456
52150910,4145456
72257890,4145456
784635267,4145456
4145456,1676846587
4145668,4146552
4145668,4148741
23939045,4145668
4145668,23939091
4145668,46909636
4145668,228393445
4145668,400767552
4145668,1610683778
4146552,23939045
46909636,4146552
4146552,824210739
4146552,1578086108
4148677,4146612
71544480,4146612
231607233,4146612
234835709,4146612
4146612,405237425
784634759,4146612
4146612,824222877
824225311,4146612
824237798,4146612
1580215248,4146612
1657415100,4146612
1657417551,4146612
1657719952,4146612
1676846587,4146612
4146612,1694624781
130130740,4147397
24381615,4147445
4147873,22830370
23325791,4147873
47458421,4147873
47520714,4147873
71544008,4147873
136703631,4147873
4147873,136704168
136704309,4147873
4147873,380690154
4147873,864711496
72257890,4148417
4148417,72270661
234835709,4148417
234835887,4148417
4148417,234860451
231606915,4148677
4148677,234835887
4148677,234860451
4148677,824222877
4148677,824225311
4148741,23939045
46909636,4148741
4148741,400766326
824210739,4148741
1578086108,4148741
4149370,24428974
47987718,4149838
47987731,4149838
4149838,72915450
47980922,4150874
24007074,4151162
24092156,4151162
4151162,24092923
71645784,4151162
4151162,71646554
72259583,4151162
4151162,128314283
128676455,4151162
4151162,348718726
4151162,838992628
4151162,1581734742
1704192615,4151162
4151162,1790177150
1888789713,4151162
4151954,22830370
4151954,47458421
47520714,4151954
136703631,4151954
136704168,4151954
4151954,136704309
338340784,4151954
4151954,353831841
353834062,4151954
4151954,863032404
864711496,4151954
44988934,44989122
44988934,44989325
47572475,44988934
44988934,47572529
44988934,47572541
44988934,47573939
72495962,44988934
44988934,72496701
44988934,72497223
44988934,231672762
44989223,44989122
44989122,44989325
44989122,47572475
44989122,47572505
47572529,44989122
44989122,47572541
72495894,44989122
44989122,72495962
44989122,72496701
72497223,44989122
44989122,231672762
44989223,44989325
44989223,44989548
44989223,47572475
47572505,44989223
47572529,44989223
47572541,44989223
44989223,47573939
44989223,71572542
44989223,72495962
44989223,72496701
44989223,72497223
44989223,231672762
231685619,44989223
44989223,348634646
44989223,348637649
44989223,353834062
44989223,444523163
44989223,976982872
44989223,1499342340
44989223,1576313429
44989223,1590321840
1680357086,44989223
44989223,1680357192
44989325,47572529
47572541,44989325
44989325,47573939
44989325,72495894
72495962,44989325
44989325,72496701
24165904,4650155
4650155,47994028
82805306,4650155
128676975,4650155
4650155,128778875
4650155,229720940
24002581,4650607
4650607,24004448
24005195,4650607
24007952,4650607
44989122,4650607
4650607,44989325
47572475,4650607
47572529,4650607
4650607,47572541
47573939,4650607
72495962,4650607
4650607,72496701
4650607,72497223
231672762,4650607
4650607,444523163
976982872,4650607
1590321840,4650607
1680357086,4650607
22827171,4651267
227318424,4651267
4651267,348606859
348607885,4651267
348608416,4651267
1932632950,4651267
400766326,46909636
1578086108,46909636
354337707,47233600
47243872,71621199
231896292,47243872
47244272,71621199
231896292,47244272
47458421,47390229
47520714,47390229
136703631,47390229
47390229,136704168
136704309,47390229
863032404,47390229
47520714,47458421
136703631,47458421
136704168,47458421
47458421,136704309
353834062,47458421
47458421,1680050992
47520714,136703631
47520714,136704168
136704309,47520714
47520714,353834062
71544625,47565549
78938154,47565939
47572475,71572542
72495894,47572475
47572475,72495962
47572529,47572505
47572541,47572505
72495962,47572505
47572541,47572529
47572529,47573939
47572529,71572542
71825947,47572529
72495894,47572529
72495962,47572529
47572529,72496701
126854434,47572529
47572529,231672762
47572529,348637209
47572529,840813814
47572541,47573939
47572541,71825947
47572541,72495894
47572541,72495962
47572541,72496701
47572541,72509161
126854434,47572541
228390629,47572541
72495894,47573939
72495962,47573939
72496701,47573939
72497223,47573939
126854434,47573939
231672762,47573939
47596038,353834062
47941315,47675509
47675509,47994028
47830388,47947735
48289169,47830388
71898059,47830388
354987130,47830388
47830388,1670074783
47847929,47848061
47865556,47847929
47847929,47865578
47847929,47865593
47847929,80956652
47847929,80956661
47847929,234835709
47847929,234835739
234835887,47847929
234860451,47847929
47847929,405237425
784634759,47847929
784637359,47847929
1657415100,47847929
47847929,1657417551
1657719952,47847929
1677965677,47847929
1677966173,47847929
1790138559,47847929
47865556,47848061
47848061,47865578
47865593,47848061
80956652,47848061
80956661,47848061
234835709,47848061
47848061,234835887
234860451,47848061
47848061,405237425
784637359,47848061
1581729904,47848061
1657719952,47848061
47848061,1677965677
47848061,1677966173
1757756813,47848061
47848061,1757756880
47848061,1790138559
47848061,1795351321
47865556,47865578
47865556,47865593
47865556,80956652
47865556,80956661
47865556,234835709
47865556,234835887
234860451,47865556
47865593,47865578
80956652,47865578
80956661,47865578
234835709,47865578
47865578,234835887
234860451,47865578
47865578,405237425
80956652,47865593
47865593,80956661
234835709,47865593
47865593,234835887
47865593,234860451
47865593,405237425
128676975,47891977
47891977,128778875
128314283,47977389
47977389,138515712
47980922,128314283
47980922,129685260
47980922,129699210
47987718,47987731
230665709,47987718
250986010,47987718
47987718,350462476
47987718,350468544
47987731,72915450
47987731,230665709
47987731,350462476
350468544,47987731
354380321,47994028
1501614035,47994028
47997051,48092864
47997051,352630597
47997051,353831841
47997051,353834062
353945298,47997051
228390459,48092864
48092864,229912643
48092864,352617902
48092864,352624843
48092864,352625368
352632242,48092864
48092864,353834062
48092864,353945800
353946213,48092864
1543121640,48092864
1581023265,48092864
73562239,48099118
48099118,128686658
230672732,48099118
71898059,48289169
354982912,48289169
48289169,354987130
52150910,352053926
52150910,838973065
71855072,5650420
126727237,71466583
1680259260,71466583
71466740,71466898
71466740,126727237
71466740,901989566
374415795,71470103
1680257605,71470196
1680257605,71470211
126727237,71472292
71544625,71543597
78938154,71543597
71543597,125910731
71543597,227317652
71543597,229971214
231606915,71543597
71543597,231607947
71543597,348607885
71543597,359060026
938058920,71543597
1676846587,71543597
1771652313,71543597
71544008,136703631
71544008,136704168
71544625,71556171
71556446,71544625
71544625,79015551
359060026,71544625
71556446,71556171
71556171,79015551
71556171,359060026
72495962,71572542
71603711,128676975
71621199,127005949
71621199,241135439
127006741,71630664
71630664,352059163
840814050,71630812
71644584,71645784
71645784,79561479
348715502,71645784
1677967724,71645784
71645784,1704192615
1790138595,71645784
1888788429,71645784
2094410385,71645784
128319867,71646554
128676455,71646554
71646554,230597543
348718726,71646554
1583926565,71646554
71646554,1676846587
1771652313,71646554
72495962,71825947
71840397,128676975
71840397,128778875
71855072,234835887
71855072,260079329
71855072,1513576172
71855072,1657719952
71855072,1661374484
71855072,1757761680
71855072,1757761712
129833984,71883318
71898059,73562239
354982912,71898059
354983632,71898059
71898059,908971448
1542953756,71898059
71966057,214817947
352623822,71966057
352630597,71966057
71966057,353831841
158989710,72257890
72257890,234835739
234835887,72257890
72257890,234860451
72257890,784632988
784634863,72257890
72257890,784635267
784635773,72257890
72257890,784636115
784637359,72257890
72257890,784637613
72257890,838973065
1657417886,72257890
72257890,1657419561
1657719640,72257890
72257890,1657719663
1657719952,72257890
1661986440,72257890
72257890,1676846587
1678496584,72257890
72257890,1757757070
1757757078,72257890
1757757094,72257890
72257890,1757761748
72257890,1757761756
72257890,1927284144
72257890,1927284283
72259583,128319867
348718726,72259583
136703631,72259676
72259676,136704168
136704309,72259676
353834062,72259676
158989710,72270661
234835709,72270661
405237425,72270661
784634759,72270661
784637359,72270661
72270661,1581729904
1657415100,72270661
1657417551,72270661
1657417886,72270661
72270661,1657719640
72270661,1657719663
1657719952,72270661
72270661,1661986440
1927284194,72270661
72270722,128846720
128851781,72270722
72495962,72495894
72496701,72495894
72497223,72495894
231672762,72495894
72495894,231685619
72495962,72496701
72495962,72509161
72495962,126737053
126854434,72495962
72495962,231672762
72495962,348637209
72495962,444523163
840813814,72495962
72496701,126854434
130130740,72915450
230665709,72915450
350462476,72915450
72915450,1515990124
129776728,73562239
129833984,73562239
130130740,73562239
353834062,73562239
784633734,787366356
784633734,787373895
784634759,784634863
824225311,784634759
784634759,1499329522
784634759,1657415100
784634759,1657415175
1657417551,784634759
1657417886,784634759
784634759,1657418597
784634759,1657419561
784634759,1657719952
784634759,1658051971
1658093326,784634759
1676846587,784634759
784634759,1677965677
784634759,1678983025
784634759,1694624781
1757756880,784634759
1757757078,784634759
784634759,1757761680
1757761712,784634759
784634759,1757761741
1795351321,784634759
1657415100,784634863
784634863,1657415175
1657417551,784634863
1657417886,784634863
1657719952,784634863
1676846587,784634863
784635267,838973065
1657417886,784635267
1657719952,784635267
1661986440,784635267
1676846587,784635267
1657417886,784637359
1657719952,784637359
784637359,1677965677
784637359,1677966173
784637359,1790138559
784637359,1795351321
1771703752,787366356
1499247990,788996374
1771652313,788996374
788997256,824162953
78938154,125910731
227317652,78938154
78938154,229971214
348608416,78938154
359060026,78938154
78938154,938058920
939887081,78938154
359060026,79015551
126877750,80628690
80956661,80956652
80956652,405237425
80956661,234835709
234835887,80956661
80956661,234860451
824169872,824161299
824161299,1542953756
1543010751,824161299
1657739114,824162953
824210739,1610683778
824225311,824222877
1657417551,824222877
1657719952,824222877
1676846587,824222877
824225311,1499329522
1580215248,824225311
824225311,1581729904
1657415100,824225311
1657417551,824225311
1657719952,824225311
1676846587,824225311
824225311,1694624781
229720940,82805306
348760034,82805306
82805306,348806060
82805306,353834062
1501692114,82805306
829144379,1581023265
938058920,830891729
1676846587,830891729
1771652313,830891729
830900311,864711496
864711496,830901136
838973065,1676846587
838975303,838976529
838975303,838976977
838977426,838975303
838975303,838978162
838975303,838978869
1583926565,838992628
1676846587,838992628
1771652313,838992628
1501691751,838996229
840814050,840793830
840801900,840813814
840814050,840813814
1702138731,840813814
862953662,1581023265
863032404,1680050992
863032404,1932629392
1680050992,864711496
1676846587,938058920
1771652313,938058920
